time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	1477010443000000	0.312243	0.58034	0	0	0	lidar	2.29692e-314	0.312243	0.58034	0.6	0.6	5.19994	0
1477010444850000	10.2993	1.42295	6.6821	0.275653	0.421285	radar	1.84207	10.5377	1.72555	10.1116	1.37011	5.11551	0.238478
1477010444900000	10.3425	1.45626	6.61577	0.303608	0.439032	lidar	1.26265	10.2492	1.45907	10.3598	1.4321	5.11137	0.251116
1477010444950000	10.6161	1.55223	6.62256	0.330764	0.455107	radar	1.41815	10.9084	1.70343	10.6069	1.49721	5.10717	0.26406
1477010445000000	10.7573	1.5438	6.58311	0.324679	0.379886	lidar	0.917552	10.7313	1.45265	10.853	1.56549	5.10289	0.277309
1477010445050000	11.0715	1.61662	6.60079	0.327662	0.340374	radar	2.39177	11.4783	1.42876	11.0979	1.637	5.09855	0.290859
1477010445100000	11.4906	1.68924	6.64795	0.311191	0.255935	lidar	1.43705	11.587	1.61462	11.3416	1.71179	5.09414	0.304708
1477010445150000	11.6859	1.74009	6.62904	0.317766	0.238407	radar	1.00014	11.4763	1.53917	11.584	1.78992	5.08968	0.318855
1477010445200000	11.8231	1.77478	6.59229	0.324353	0.223875	lidar	0.411544	11.7788	1.74591	11.8251	1.87144	5.08516	0.333298
1477010445250000	12.09	1.88888	6.60009	0.345834	0.251409	radar	0.609281	12.136	2.14937	12.0648	1.95639	5.08058	0.348033
1477010445300000	12.3083	1.88998	6.58191	0.322687	0.161446	lidar	0.919052	12.3226	1.78353	12.3029	2.04482	5.07596	0.363059
1477010445350000	12.5582	1.95923	6.58066	0.323657	0.143339	radar	0.259931	12.5457	1.77728	12.5394	2.13677	5.07128	0.378373
1477010445400000	12.6751	2.08269	6.54978	0.368136	0.235046	lidar	1.32804	12.5924	2.17509	12.7743	2.23227	5.06656	0.393973
1477010445450000	12.9847	2.22799	6.57269	0.391677	0.26745	radar	2.2945	13.2198	2.66441	13.0075	2.33136	5.0618	0.409856
1477010445500000	13.1435	2.35027	6.55326	0.428259	0.323876	lidar	0.541431	13.0875	2.40708	13.2388	2.43409	5.057	0.42602
1477010445550000	13.2781	2.48891	6.52952	0.475364	0.39678	radar	6.03788	12.7087	3.12439	13.4682	2.54047	5.05217	0.442462
1477010445600000	13.7179	2.65781	6.58981	0.472669	0.342989	lidar	1.6962	13.836	2.62479	13.6955	2.65053	5.0473	0.45918
1477010445650000	13.924	2.76832	6.58149	0.490714	0.344499	radar	0.130347	13.8302	2.73893	13.9208	2.7643	5.0424	0.476172
1477010445700000	14.196	2.92449	6.59581	0.511405	0.353408	lidar	0.073387	14.2105	2.94205	14.1439	2.88179	5.03748	0.493433
1477010445750000	14.4477	3.05174	6.60121	0.522489	0.337465	radar	0.278966	14.5568	2.87021	14.3646	3.00303	5.03253	0.510962
1477010445800000	14.5051	3.02006	6.53787	0.512189	0.26942	lidar	1.80437	14.4616	2.90734	14.583	3.12802	5.02756	0.528756
1477010445850000	14.7532	3.20798	6.55012	0.544134	0.316281	radar	3.05247	14.6754	3.96041	14.7989	3.25679	5.02257	0.546813
1477010445900000	15.0287	3.43212	6.57476	0.581322	0.368442	lidar	0.529691	15.0261	3.5067	15.0122	3.38932	5.01757	0.565128
1477010445950000	15.2695	3.61369	6.58423	0.608651	0.394273	radar	1.84212	15.3685	4.14761	15.2228	3.52563	5.01256	0.583699
1477010446000000	15.5166	3.8044	6.59735	0.634301	0.40899	lidar	0.0824993	15.5236	3.82936	15.4306	3.66572	5.00754	0.602525
1477010446050000	15.711	3.92562	6.58884	0.644838	0.383285	radar	1.29673	15.7234	3.4105	15.6356	3.80957	5.00251	0.6216
1477010446100000	15.9409	4.04962	6.58834	0.64563	0.339786	lidar	0.277328	15.9774	4.00094	15.8375	3.95718	4.99749	0.640923
1477010446150000	16.1581	4.2054	6.5892	0.659347	0.33499	radar	0.417439	16.3376	4.21632	16.0363	4.10854	4.99246	0.66049
1477010446200000	16.3568	4.40398	6.59287	0.690582	0.369311	lidar	0.177742	16.3313	4.44499	16.2319	4.26363	4.98744	0.680299
1477010446250000	16.5795	4.57498	6.59757	0.704057	0.359413	radar	0.351705	16.7586	4.48231	16.4242	4.42242	4.98243	0.700345
1477010446300000	16.6688	4.6806	6.56363	0.730215	0.376543	lidar	0.52784	16.6039	4.67344	16.613	4.5849	4.97743	0.720627
1477010446350000	16.8496	4.84929	6.55879	0.751137	0.385563	radar	0.498242	16.9236	5.10119	16.7983	4.75103	4.97244	0.74114
1477010446400000	17.043	5.12399	6.57522	0.799439	0.454064	lidar	0.792997	16.9955	5.21099	16.9799	4.92077	4.96747	0.761882
1477010446450000	17.2082	5.26783	6.56454	0.812409	0.429526	radar	1.48199	17.3421	4.64623	17.1578	5.09409	4.96252	0.782849
1477010446500000	17.3316	5.43105	6.5487	0.841973	0.447068	lidar	0.177212	17.2894	5.43542	17.3319	5.27094	4.9576	0.804038
1477010446550000	17.4824	5.56653	6.53417	0.852603	0.417427	radar	2.49851	17.6463	4.74597	17.5019	5.45128	4.9527	0.825446
1477010446600000	17.699	5.70253	6.53147	0.840802	0.34202	lidar	0.995225	17.7853	5.62476	17.6679	5.63506	4.94783	0.847069
1477010446650000	17.8613	5.88722	6.52692	0.858277	0.346696	radar	0.287229	17.9216	6.07151	17.8297	5.82221	4.943	0.868904
1477010446700000	18.0915	6.14988	6.55008	0.87381	0.344503	lidar	0.223472	18.1263	6.16985	17.9872	6.01269	4.9382	0.890947
1477010446750000	18.2449	6.35651	6.54819	0.896951	0.36057	radar	0.656656	18.1245	6.79027	18.1403	6.20641	4.93344	0.913195
1477010446800000	18.327	6.59351	6.5409	0.949293	0.437921	lidar	1.23172	18.2164	6.66138	18.2888	6.40332	4.92872	0.935644
1477010446850000	18.4635	6.79915	6.53659	0.974159	0.446931	radar	0.181485	18.4022	7.02231	18.4328	6.60333	4.92404	0.958291
1477010446900000	18.5409	6.84791	6.49181	0.978186	0.40155	lidar	0.997395	18.5422	6.76013	18.572	6.80638	4.91942	0.981133
1477010446950000	18.7003	7.07851	6.49687	0.996267	0.400361	radar	0.367952	18.8089	7.24388	18.7064	7.01237	4.91484	1.00416
1477010447000000	18.9636	7.26753	6.50897	0.965783	0.288075	lidar	2.87438	19.1441	7.18344	18.8359	7.22122	4.91032	1.02738
1477010447050000	19.0256	7.41334	6.48218	0.99293	0.311696	radar	2.6944	18.5479	7.4012	18.9604	7.43283	4.90586	1.05079
1477010447100000	19.1283	7.75921	6.50435	1.05085	0.408255	lidar	1.92878	19.0138	7.8688	19.0798	7.64712	4.90145	1.07437
1477010447150000	19.2426	7.95653	6.49635	1.06933	0.403004	radar	0.254053	19.3089	7.67375	19.1939	7.86397	4.89711	1.09813
1477010447200000	19.256	8.11943	6.46767	1.11504	0.456963	lidar	1.26126	19.132	8.12845	19.3028	8.08329	4.89283	1.12206
1477010447250000	19.3252	8.31822	6.45522	1.1455	0.468115	radar	1.42775	19.0239	8.17194	19.4062	8.30497	4.88862	1.14615
1477010447300000	19.3683	8.38168	6.40907	1.16005	0.443828	lidar	0.89235	19.347	8.30741	19.5042	8.5289	4.88449	1.17042
1477010447350000	19.4721	8.59447	6.40398	1.1772	0.43454	radar	0.362452	19.6843	8.35902	19.5967	8.75494	4.88042	1.19484
1477010447400000	19.7486	8.91425	6.44289	1.14377	0.318331	lidar	4.88725	20.0039	8.8906	19.6835	8.983	4.87643	1.21942
1477010447450000	19.8264	9.12215	6.43304	1.16569	0.333957	radar	0.507255	19.6061	9.48659	19.7645	9.21294	4.87251	1.24415
1477010447500000	20.0296	9.4496	6.46465	1.15776	0.284563	lidar	1.35943	20.1574	9.45949	19.8398	9.44463	4.86868	1.26904
1477010447550000	20.0665	9.61298	6.44066	1.18469	0.309665	radar	1.79158	19.6163	9.76606	19.9093	9.67795	4.86493	1.29407
1477010447600000	20.1653	9.88973	6.44984	1.20511	0.320479	lidar	0.0494476	20.1573	9.90876	19.9728	9.91275	4.86127	1.31923
1477010447650000	20.2064	10.1439	6.44729	1.24517	0.369317	radar	7.2629	19.1911	11.5493	20.0303	10.1489	4.85769	1.34454
1477010447700000	20.245	10.434	6.45444	1.28884	0.416735	lidar	0.546824	20.166	10.4687	20.0817	10.3863	4.85421	1.36998
1477010447750000	20.25	10.6095	6.43166	1.32639	0.446661	radar	2.64943	19.6774	10.803	20.1271	10.6247	4.85081	1.39555
1477010447800000	20.3409	10.9682	6.45991	1.34847	0.449602	lidar	0.370039	20.3711	11.0109	20.1663	10.864	4.84751	1.42124
1477010447850000	20.3504	11.2226	6.45632	1.38949	0.490566	radar	4.97952	19.4335	12.3402	20.1993	11.1041	4.84431	1.44706
1477010447900000	20.361	11.3839	6.43208	1.41928	0.497372	lidar	0.356017	20.3164	11.3483	20.2261	11.3449	4.8412	1.47299
1477010447950000	20.3128	11.5438	6.40328	1.47204	0.552534	radar	7.39098	19.2063	12.2418	20.2466	11.5861	4.8382	1.49904
1477010448000000	20.4347	11.9012	6.43294	1.46561	0.487996	lidar	2.49022	20.6141	11.9421	20.2608	11.8275	4.83529	1.52519
1477010448050000	20.418	12.1237	6.42377	1.50336	0.506266	radar	2.72994	19.966	11.9688	20.2687	12.0692	4.83249	1.55145
1477010448100000	20.3943	12.4632	6.44277	1.54664	0.546495	lidar	0.493022	20.3263	12.4966	20.2701	12.3108	4.8298	1.57781
1477010448150000	20.3622	12.6213	6.41691	1.58606	0.570307	radar	1.79948	20.0192	12.4822	20.2653	12.5522	4.82722	1.60427
1477010448200000	20.4034	12.8827	6.41896	1.59541	0.531239	lidar	0.609748	20.498	12.8924	20.254	12.7933	4.82474	1.63081
1477010448250000	20.4078	13.0695	6.40215	1.61666	0.518106	radar	1.84043	20.9151	12.2555	20.2363	13.0339	4.82237	1.65745
1477010448300000	20.3327	13.2257	6.37803	1.6665	0.562863	lidar	1.6153	20.1943	13.1688	20.2122	13.2738	4.82012	1.68417
1477010448350000	20.2783	13.4482	6.37055	1.70534	0.582466	radar	1.33578	19.858	13.5236	20.1818	13.5129	4.81798	1.71097
1477010448400000	20.2537	13.8238	6.40026	1.72509	0.570459	lidar	0.819423	20.3245	13.8896	20.1449	13.7509	4.81595	1.73784
1477010448450000	20.2124	14.0056	6.3829	1.75665	0.574585	radar	0.798226	20.3387	13.5307	20.1017	13.9878	4.81405	1.76479
1477010448500000	20.1391	14.3152	6.39791	1.79065	0.589558	lidar	0.110222	20.1216	14.337	20.0521	14.2233	4.81225	1.7918
1477010448550000	20.0559	14.5201	6.38855	1.83207	0.609148	radar	1.79893	19.6717	14.4038	19.9962	14.4573	4.81058	1.81888
1477010448600000	19.911	14.7978	6.40038	1.88839	0.663386	lidar	1.17811	19.781	14.773	19.9339	14.6897	4.80903	1.84601
1477010448650000	19.8206	15.0156	6.3979	1.92086	0.642764	radar	3.3344	20.1149	14.0165	19.8655	14.9202	4.80759	1.8732
1477010448700000	19.8488	15.1742	6.37021	1.91533	0.567412	lidar	2.16308	20.0208	15.2053	19.7908	15.1486	4.80628	1.90044
1477010448750000	19.8146	15.2662	6.32779	1.9501	0.602634	radar	1.29413	20.0157	15.3443	19.7099	15.3749	4.80509	1.92772
1477010448800000	19.7845	15.4982	6.32012	1.95343	0.558847	lidar	1.25312	19.9131	15.554	19.6229	15.5989	4.80403	1.95504
1477010448850000	19.702	15.6711	6.30545	1.98422	0.558649	radar	1.06916	19.9388	15.0864	19.5298	15.8203	4.80309	1.98241
1477010448900000	19.5272	15.9906	6.33287	2.02562	0.590071	lidar	0.379182	19.4748	16.0098	19.4307	16.039	4.80227	2.0098
1477010448950000	19.3856	16.2252	6.33981	2.05943	0.58545	radar	1.24402	19.1556	16.0022	19.3257	16.255	4.80158	2.03722
1477010449000000	19.2904	16.3506	6.31822	2.09403	0.580603	lidar	0.67232	19.238	16.2719	19.2148	16.4679	4.80101	2.06467
1477010449050000	19.1824	16.5316	6.30747	2.12419	0.58393	radar	0.216053	19.4007	16.2962	19.0981	16.6777	4.80057	2.09213
1477010449100000	19.0041	16.8068	6.3253	2.1587	0.597506	lidar	0.136897	19.0029	16.8387	18.9757	16.8841	4.80025	2.11961
1477010449150000	18.9105	16.9098	6.28978	2.2348	0.711636	radar	4.94169	18.8373	17.7112	18.8477	17.0872	4.80006	2.1471
1477010449200000	18.6103	17.2829	6.34305	2.28531	0.750846	lidar	1.21321	18.6148	17.3832	18.7142	17.2866	4.8	2.1746
1477010449250000	18.5958	17.453	6.31979	2.21125	0.473657	radar	7.87636	18.8177	17.0316	18.5752	17.4822	4.80006	2.2021
1477010449300000	18.3226	17.7	6.35875	2.25397	0.447959	lidar	3.99013	18.1023	17.5529	18.4309	17.674	4.80025	2.2296
1477010449350000	18.1317	17.9362	6.37263	2.26419	0.386109	radar	1.29136	18.2749	17.4877	18.2814	17.8617	4.80057	2.25709
1477010449400000	18.1012	18.0167	6.32476	2.27201	0.376079	lidar	1.0557	18.2094	18.0461	18.1268	18.0453	4.80101	2.28457
1477010449450000	18.0352	18.0562	6.28389	2.33962	0.445662	radar	2.55542	18.3021	17.498	17.9671	18.2246	4.80158	2.31204
1477010449500000	17.8842	18.2141	6.27484	2.358	0.442752	lidar	0.0307114	17.9017	18.2183	17.8026	18.3994	4.80227	2.33948
1477010449550000	17.7959	18.3519	6.24436	2.34133	0.434109	radar	5.76212	18.8558	18.1364	17.6334	18.5697	4.80309	2.3669
1477010449600000	17.4559	18.6883	6.30401	2.36104	0.427686	lidar	0.868768	17.3845	18.7039	17.4595	18.7353	4.80403	2.3943
1477010449650000	17.317	18.7613	6.28029	2.54183	0.454375	radar	2.28073	17.7945	18.0801	17.2811	18.8962	4.80509	2.42166
1477010449700000	17.1485	18.8718	6.26592	2.55183	0.456546	lidar	0.0745665	17.1762	18.8863	17.0983	19.0521	4.80628	2.44898
1477010449750000	16.9673	19.0501	6.25921	2.39718	0.477482	radar	3.3382	16.9398	19.7311	16.9113	19.203	4.80759	2.47627
1477010449800000	16.7559	19.201	6.28472	2.83209	0.486785	lidar	2.78933	16.5734	19.052	16.7202	19.3488	4.80903	2.5035
1477010449850000	16.551	19.3863	6.29873	2.35726	0.479587	radar	3.30703	16.1674	20.2201	16.5251	19.4894	4.81058	2.53069
1477010449900000	16.3114	19.6184	6.35903	2.35648	0.479076	lidar	0.372325	16.2338	19.617	16.3262	19.6246	4.81225	2.55783
1477010449950000	16.037	19.6631	6.36857	2.61651	0.475847	radar	10.6914	16.4366	18.2742	16.1237	19.7545	4.81405	2.5849
1477010450000000	15.8029	19.8135	6.26799	2.62673	0.487275	lidar	1.01556	15.9243	19.8703	15.9176	19.8789	4.81595	2.61191
1477010450050000	15.577	19.988	6.1272	2.59427	0.305558	radar	3.99189	16.2328	19.2166	15.7082	19.9978	4.81798	2.63886
1477010450100000	15.3458	20.1415	6.05637	2.60454	0.320062	lidar	0.532685	15.4332	20.1836	15.4956	20.111	4.82012	2.66574
1477010450150000	15.0776	20.3171	6.10494	2.61932	0.35269	radar	4.47563	14.3677	21.3406	15.2799	20.2185	4.82237	2.69253
1477010450200000	14.9331	20.4209	5.80381	2.63151	0.378723	lidar	4.62848	15.2016	20.4385	15.0613	20.3203	4.82474	2.71925
1477010450250000	14.6677	20.5282	5.78148	2.68202	0.472572	radar	2.77152	14.7476	19.9571	14.84	20.4162	4.82722	2.74589
1477010450300000	14.4901	20.6182	5.58872	2.70397	0.483456	lidar	2.04955	14.6665	20.6088	14.6161	20.5063	4.8298	2.77244
1477010450350000	14.223	20.7263	5.60562	2.74988	0.552258	radar	0.773562	13.841	21.0031	14.3897	20.5904	4.83249	2.79889
